date,Holiday,Standard,Summer,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA_E
2022/10/19 14:00,1,1,1,0,21,79,6,87.65
2022/10/19 15:00,1,1,1,0,20.7,81,9,85.14
2022/10/19 16:00,1,1,1,0,21.1,80,8,83.16
2022/10/19 17:00,1,1,1,0,21.8,77,5,85.73
2022/10/19 18:00,1,1,1,0,21,82,4,91.65
2022/10/19 19:00,1,1,1,0,20.9,77,2,96.25
2022/10/19 20:00,1,1,1,0,21.2,69,4,94.78
2022/10/19 21:00,1,1,1,0,21.1,62,8,88.19
2022/10/19 22:00,1,1,1,0,20.8,62,5,80.68
2022/10/19 23:00,1,1,1,0,20.4,60,8,73.47
2022/10/20 00:00,1,1,1,0,19.9,61,23,66.36
2022/10/20 01:00,1,1,1,0,19.6,62,28,62.34
2022/10/20 02:00,1,1,1,0,19.3,61,24,60.57
2022/10/20 03:00,1,1,1,0,19,62,26,60.23
2022/10/20 04:00,1,1,1,0,19.6,57,17,61.31
2022/10/20 05:00,1,1,1,0,18.6,61,16,64.94
2022/10/20 06:00,1,1,1,0,18.2,63,19,80.29
2022/10/20 07:00,1,1,1,0,17.7,64,24,105.29
2022/10/20 08:00,1,1,1,0,17.2,64,27,105.68
2022/10/20 09:00,1,1,1,0,17.6,61,24,98.54
2022/10/20 10:00,1,1,1,0,18.7,58,26,94.23
2022/10/20 11:00,1,1,1,0,20,55,22,89.11
2022/10/20 12:00,1,1,1,0,20.8,51,15,90.01
2022/10/20 13:00,1,1,1,0,22,49,13,90.06
2022/10/20 14:00,1,1,1,0,22,51,8,85.92
2022/10/20 15:00,1,1,1,0,20.9,65,16,85.05
2022/10/20 16:00,1,1,1,0,20.8,67,17,82.14
2022/10/20 17:00,1,1,1,0,20.7,70,13,85.18
2022/10/20 18:00,1,1,1,0,20.5,75,11,89.97
2022/10/20 19:00,1,1,1,0,19.9,72,8,93.49
2022/10/20 20:00,1,1,1,0,19.4,70,5,94.84
2022/10/20 21:00,1,1,1,0,18.6,66,8,87.67
2022/10/20 22:00,1,1,1,0,18.3,66,6,79.14
2022/10/20 23:00,1,1,1,0,18,67,5,73.47
2022/10/21 00:00,1,1,1,0,17.6,69,5,66.6
2022/10/21 01:00,1,1,1,0,17.5,69,5,62.83
2022/10/21 02:00,1,1,1,0,17.2,71,4,60.5
2022/10/21 03:00,1,1,1,0,16.9,73,4,59.89
2022/10/21 04:00,1,1,1,0,16.9,72,3,60.98
2022/10/21 05:00,1,1,1,0,16.9,74,3,63.96
2022/10/21 06:00,1,1,1,0,17.1,75,4,79.48
2022/10/21 07:00,1,1,1,0,17.4,71,5,104.05
2022/10/21 08:00,1,1,1,0,17.3,75,4,104.41
2022/10/21 09:00,1,1,1,0,17.7,74,6,99.09
2022/10/21 10:00,1,1,1,0,18.8,64,6,92.76
2022/10/21 11:00,1,1,1,0,19.6,57,6,90.93
2022/10/21 12:00,1,1,1,0,20.1,58,5,91.52
2022/10/21 13:00,1,1,1,0,20,61,5,89.22
2022/10/21 14:00,1,1,1,0,19.9,64,6,87.22
2022/10/21 15:00,1,1,1,0,20.1,67,10,86.31
2022/10/21 16:00,1,1,1,0,20.2,71,10,84.78
2022/10/21 17:00,1,1,1,0,20.2,71,10,85
2022/10/21 18:00,1,1,1,0,20.2,72,5,89.25
2022/10/21 19:00,1,1,1,0,19.8,73,13,93.15
2022/10/21 20:00,1,1,1,0,19.6,73,8,90.1
2022/10/21 21:00,1,1,1,0,19.5,74,11,84.59
2022/10/21 22:00,1,1,1,0,19.4,75,17,77.78
2022/10/21 23:00,1,1,1,0,19.5,75,12,73.3
2022/10/22 00:00,1,1,1,0,19.7,74,19,68.4
2022/10/22 01:00,1,1,1,0,19.5,74,18,63.87
2022/10/22 02:00,1,1,1,0,19.5,75,14,61.71
2022/10/22 03:00,1,1,1,0,19.3,76,15,61.51
2022/10/22 04:00,1,1,1,0,19.3,75,17,61.4
2022/10/22 05:00,1,1,1,0,19.4,75,20,63.5
2022/10/22 06:00,1,1,1,0,19.4,76,18,69.05
2022/10/22 07:00,1,1,1,0,19.3,76,15,82.9
2022/10/22 08:00,1,1,1,0,19.3,77,13,97.56
2022/10/22 09:00,1,1,1,0,19.6,76,15,107.12
2022/10/22 10:00,1,1,1,0,20.1,75,19,103.26
2022/10/22 11:00,1,1,1,0,20.3,75,14,97.75
2022/10/22 12:00,1,1,1,0,20.6,75,8,96.28
2022/10/22 13:00,1,1,1,0,21.7,69,10,95.4
2022/10/22 14:00,1,1,1,0,21.9,68,21,91.87
2022/10/22 15:00,1,1,1,0.7,21.6,71,22,87.21
2022/10/22 16:00,1,1,1,0.4,20.2,79,21,85.89
2022/10/22 17:00,1,1,1,1.3,19.9,84,16,86.37
2022/10/22 18:00,1,1,1,0.1,20.1,83,13,90.38
2022/10/22 19:00,1,1,1,0,20,84,13,89.76
2022/10/22 20:00,1,1,1,0,19.9,84,8,89.97
2022/10/22 21:00,1,1,1,0,19.9,84,12,82.4
2022/10/22 22:00,1,1,1,0,19.4,80,12,76.9
2022/10/22 23:00,1,1,1,0,19.1,78,14,74.89
2022/10/23 00:00,1,1,1,0,18.9,81,11,69.39
2022/10/23 01:00,1,1,1,0,18.8,81,7,64.29
2022/10/23 02:00,1,1,1,0,18.8,83,8,61.78
2022/10/23 03:00,1,1,1,0,19.1,82,9,61.39
2022/10/23 04:00,1,1,1,0,19.9,84,4,60.74
2022/10/23 05:00,1,1,1,0,20.1,84,10,61.62
2022/10/23 06:00,1,1,1,0,20,85,7,65.43
2022/10/23 07:00,1,1,1,0,19.5,87,5,76.85
2022/10/23 08:00,1,1,1,0,19.4,88,2,93.66
2022/10/23 09:00,1,1,1,0,20,86,4,106.77
2022/10/23 10:00,1,1,1,0,20.7,83,6,106.7
2022/10/23 11:00,1,1,1,0,21.2,80,8,102.23
2022/10/23 12:00,1,1,1,0,21.5,78,10,98.81
2022/10/23 13:00,1,1,1,0,21.7,77,6,93.97
2022/10/23 14:00,1,1,1,0,21.4,80,3,89.21
2022/10/23 15:00,1,1,1,0,21.3,81,5,85.75
2022/10/23 16:00,1,1,1,0,21,83,10,85.27
2022/10/23 17:00,1,1,1,0,21.2,81,11,87.61
2022/10/23 18:00,1,1,1,0,21.1,81,7,91.88
2022/10/23 19:00,1,1,1,0,20.9,78,12,95.61
2022/10/23 20:00,1,1,1,0,20.3,80,6,92.75
2022/10/23 21:00,1,1,1,0,20.3,79,6,85.8
2022/10/23 22:00,1,1,1,0,19.6,83,6,79.73
2022/10/23 23:00,1,1,1,0,18.9,83,5,75.28
2022/10/24 00:00,1,1,1,0,19.3,81,8,67.02
2022/10/24 01:00,1,1,1,0,19.5,79,6,62.61
2022/10/24 02:00,1,1,1,0,19.3,80,6,60.81
2022/10/24 03:00,1,1,1,0,19.8,79,7,59.83
2022/10/24 04:00,1,1,1,0,19.1,83,5,60.82
2022/10/24 05:00,1,1,1,0,19.7,82,3,63.82
2022/10/24 06:00,1,1,1,0,19.6,84,4,80.14
2022/10/24 07:00,1,1,1,0,20,83,5,105.65
2022/10/24 08:00,1,1,1,0,20,83,8,106.69
2022/10/24 09:00,1,1,1,0,20.3,81,10,98.11
2022/10/24 10:00,1,1,1,0,20.7,78,14,95
2022/10/24 11:00,1,1,1,0,21.2,76,16,89.96
2022/10/24 12:00,1,1,1,0,21.6,74,14,91.13
2022/10/24 13:00,1,1,1,0,22,72,16,91.26
2022/10/24 14:00,1,1,1,0,21.8,71,18,89.12
2022/10/24 15:00,1,1,1,0,21.8,70,16,85.67
2022/10/24 16:00,1,1,1,0,21.8,71,14,83.2
2022/10/24 17:00,1,1,1,0,21.7,71,16,85.54
2022/10/24 18:00,1,1,1,0,21,74,12,89.65
2022/10/24 19:00,1,1,1,0,20.3,76,12,95.77
2022/10/24 20:00,1,1,1,0,20,76,14,96.83
2022/10/24 21:00,1,1,1,0,20,76,20,90.74
2022/10/24 22:00,1,1,1,0,20,77,18,81.89
2022/10/24 23:00,1,1,1,0,19.9,77,16,74.98
2022/10/25 00:00,1,1,1,0,20.3,75,19,66.51
2022/10/25 01:00,1,1,1,0,20,76,20,62.63
2022/10/25 02:00,1,1,1,0,20,77,19,60.2
2022/10/25 03:00,1,1,1,0,20.2,76,19,60.69
2022/10/25 04:00,1,1,1,0,20.5,76,15,61.29
2022/10/25 05:00,1,1,1,0,20.4,76,17,64.98
2022/10/25 06:00,1,1,1,0,20.2,77,12,80.71
2022/10/25 07:00,1,1,1,0.8,18.4,71,31,104.45
2022/10/25 08:00,1,1,1,6,16.6,79,29,101.49
2022/10/25 09:00,1,1,1,0.8,17.3,77,24,96.41
2022/10/25 10:00,1,1,1,0.9,16.8,80,15,91.48
2022/10/25 11:00,1,1,1,0,18.2,74,19,90.21
2022/10/25 12:00,1,1,1,0,19.4,73,10,89.41
2022/10/25 13:00,1,1,1,0,20.1,71,9,90.27
2022/10/25 14:00,1,1,1,0,21.4,70,10,87.47
2022/10/25 15:00,1,1,1,0,21.2,70,14,85.32
2022/10/25 16:00,1,1,1,0,21,71,12,83.83
2022/10/25 17:00,1,1,1,0,21.1,71,7,84.59
2022/10/25 18:00,1,1,1,0,20.2,76,7,88.87
2022/10/25 19:00,1,1,1,0,19.7,76,11,95.83
2022/10/25 20:00,1,1,1,0,19.6,78,7,95.78
2022/10/25 21:00,1,1,1,0,19.3,79,5,89.19
2022/10/25 22:00,1,1,1,0,18.9,80,4,80.96
2022/10/25 23:00,1,1,1,0,18.2,83,6,75.47
2022/10/26 00:00,1,1,1,0,17.6,85,4,68.02
2022/10/26 01:00,1,1,1,0,17.7,84,6,62.45
2022/10/26 02:00,1,1,1,0,17.4,84,3,60.73
2022/10/26 03:00,1,1,1,0,17.5,85,6,60.87
2022/10/26 04:00,1,1,1,0,17.9,84,4,61.63
2022/10/26 05:00,1,1,1,0,17.3,85,6,64.37
2022/10/26 06:00,1,1,1,0,17.5,85,5,79.76
2022/10/26 07:00,1,1,1,0,17,86,5,105.5
2022/10/26 08:00,1,1,1,0,17.2,86,4,105.72
2022/10/26 09:00,1,1,1,0,17.3,86,4,97.79
2022/10/26 10:00,1,1,1,0,18,83,3,91.85
2022/10/26 11:00,1,1,1,0,18.7,83,3,90.02
2022/10/26 12:00,1,1,1,0,19.1,81,5,89.44
2022/10/26 13:00,1,1,1,0,19.4,80,8,90.17
2022/10/26 14:00,1,1,1,0,19.9,80,6,89.22
2022/10/26 15:00,1,1,1,0,20.5,80,5,87.29
2022/10/26 16:00,1,1,1,0,20,81,5,84.59
2022/10/26 17:00,1,1,1,0,20.2,80,3,86.7
2022/10/26 18:00,1,1,1,0,19.5,84,4,92.11
2022/10/26 19:00,1,1,1,0,19.3,85,4,96.18
2022/10/26 20:00,1,1,1,0,18.7,86,6,96.62
2022/10/26 21:00,1,1,1,0,18.2,88,5,90.34
2022/10/26 22:00,1,1,1,0,17.9,88,4,82.11
2022/10/26 23:00,1,1,1,0,17.4,88,3,74.17
2022/10/27 00:00,1,1,1,0,17.1,87,3,67.36
2022/10/27 01:00,1,1,1,0,16.9,86,4,62.03
2022/10/27 02:00,1,1,1,0,16.6,86,4,60.69
2022/10/27 03:00,1,1,1,0,16.6,85,4,62.25
2022/10/27 04:00,1,1,1,0,16.2,86,5,61.81
2022/10/27 05:00,1,1,1,0,16,85,4,64.41
2022/10/27 06:00,1,1,1,0,15.8,86,4,80.26
2022/10/27 07:00,1,1,1,0,16,87,3,105.71
2022/10/27 08:00,1,1,1,0,16,87,5,105.64
2022/10/27 09:00,1,1,1,0,17.3,83,3,97.9
2022/10/27 10:00,1,1,1,0,18.2,79,4,94.31
2022/10/27 11:00,1,1,1,0,18.4,81,4,90.51
2022/10/27 12:00,1,1,1,0,18.6,83,8,90.63
2022/10/27 13:00,1,1,1,0,18.7,84,7,90.2
2022/10/27 14:00,1,1,1,0,19.1,82,5,89.24
2022/10/27 15:00,1,1,1,0,19.3,79,5,85.5
2022/10/27 16:00,1,1,1,0,19.7,80,6,85.22
2022/10/27 17:00,1,1,1,0,20.5,75,5,85.63
2022/10/27 18:00,1,1,1,0,19.8,80,3,90.56
2022/10/27 19:00,1,1,1,0,19.4,82,3,94.87
2022/10/27 20:00,1,1,1,0,19.1,84,3,93.78
2022/10/27 21:00,1,1,1,0,18.2,88,4,90.14
2022/10/27 22:00,1,1,1,0,17.7,88,3,82.14
2022/10/27 23:00,1,1,1,0,17.6,88,3,77.38
2022/10/28 00:00,1,1,1,0,17.6,83,4,67.98
2022/10/28 01:00,1,1,1,0,17.2,84,3,63.35
2022/10/28 02:00,1,1,1,0,17.1,87,3,61.63
2022/10/28 03:00,1,1,1,0,17,86,3,60.95
2022/10/28 04:00,1,1,1,0,16.8,86,5,61.64
2022/10/28 05:00,1,1,1,0,16.5,88,3,65.37
2022/10/28 06:00,1,1,1,0,16.2,89,4,79.87
2022/10/28 07:00,1,1,1,0,16.7,84,6,104.87
2022/10/28 08:00,1,1,1,0,16.6,83,4,105.28
2022/10/28 09:00,1,1,1,0,17.7,80,4,99.84
2022/10/28 10:00,1,1,1,0,18.1,81,3,93.82
2022/10/28 11:00,1,1,1,0,18,85,4,89.56
2022/10/28 12:00,1,1,1,0,18.5,83,6,91.09
2022/10/28 13:00,1,1,1,0,18.7,84,6,90.8
2022/10/28 14:00,1,1,1,0,19,83,5,87.83
2022/10/28 15:00,1,1,1,0,19.1,83,5,86.88
2022/10/28 16:00,1,1,1,0,19.5,80,5,85.25
2022/10/28 17:00,1,1,1,0,20.7,77,3,86.76
2022/10/28 18:00,1,1,1,0,19.1,75,3,90.68
2022/10/28 19:00,1,1,1,0,18.9,80,1,94.48
2022/10/28 20:00,1,1,1,0,18.4,82,3,90.14
2022/10/28 21:00,1,1,1,0,18,82,2,85.86
2022/10/28 22:00,1,1,1,0,17.3,85,2,78.88
2022/10/28 23:00,1,1,1,0,17.1,86,2,75.2
2022/10/29 00:00,1,1,1,0,16.6,87,3,69.17
2022/10/29 01:00,1,1,1,0,16.6,85,3,64.34
2022/10/29 02:00,1,1,1,0,16.3,85,3,61.68
2022/10/29 03:00,1,1,1,0,16,83,3,62.11
2022/10/29 04:00,1,1,1,0,15.8,83,3,61.86
2022/10/29 05:00,1,1,1,0,16,81,4,63.45
2022/10/29 06:00,1,1,1,0,15.6,83,3,70.08
2022/10/29 07:00,1,1,1,0,15.7,80,3,84.61
2022/10/29 08:00,1,1,1,0,16,81,4,102.21
2022/10/29 09:00,1,1,1,0,16.2,78,4,110.63
2022/10/29 10:00,1,1,1,0,18.6,72,3,106.47
2022/10/29 11:00,1,1,1,0,18,77,3,99.21
2022/10/29 12:00,1,1,1,0,18.1,77,6,95.86
2022/10/29 13:00,1,1,1,0,19.1,72,4,93.48
2022/10/29 14:00,1,1,1,0,18.6,74,6,92.1
2022/10/29 15:00,1,1,1,0,19.2,72,6,88.13
2022/10/29 16:00,1,1,1,0,19.2,78,6,87.28
2022/10/29 17:00,1,1,1,0,19.3,79,5,84.99
2022/10/29 18:00,1,1,1,0,18.7,80,3,86.92
2022/10/29 19:00,1,1,1,0,18.5,83,1,90.7
2022/10/29 20:00,1,1,1,0,18.2,81,3,88.56
2022/10/29 21:00,1,1,1,0,17.5,85,3,82.16
2022/10/29 22:00,1,1,1,0,17.4,85,3,76.2
2022/10/29 23:00,1,1,1,0,17.2,83,4,74.94
2022/10/30 00:00,1,1,1,0,16.6,85,4,69.41
2022/10/30 01:00,1,1,1,0,16.5,83,4,65.9
2022/10/30 02:00,1,1,1,0,16.1,85,3,62.98
2022/10/30 03:00,1,1,1,0,15.8,84,4,61.13
2022/10/30 04:00,1,1,1,0,15.9,83,4,61.76
2022/10/30 05:00,1,1,1,0,15.4,84,2,64.29
2022/10/30 06:00,1,1,1,0,15.3,83,3,72.41
2022/10/30 07:00,1,1,1,0,15.7,83,3,88.63
2022/10/30 08:00,1,1,1,0,16.6,79,4,105.19
2022/10/30 09:00,1,1,1,0,17.8,74,2,112.37
2022/10/30 10:00,1,1,1,0,18.5,73,1,103.61
2022/10/30 11:00,1,1,1,0,18.3,79,5,95.39
2022/10/30 12:00,1,1,1,0,18,80,6,93.52
2022/10/30 13:00,1,1,1,0,19,74,4,89.59
2022/10/30 14:00,1,1,1,0,19.1,78,6,85.51
2022/10/30 15:00,1,1,1,0,19.7,76,5,82.14
2022/10/30 16:00,1,1,1,0,20,78,3,83.13
2022/10/30 17:00,1,1,1,0,18.6,83,3,85.39
2022/10/30 18:00,1,1,1,0,18.5,84,3,87.92
2022/10/30 19:00,1,1,1,0,18.2,82,3,89.56
2022/10/30 20:00,1,1,1,0,17.8,83,3,87.62
2022/10/30 21:00,1,1,1,0,17.1,88,3,81.21
2022/10/30 22:00,1,1,1,0,17.1,82,3,74.91
2022/10/30 23:00,1,1,1,0,16.6,82,3,72.47
2022/10/31 00:00,1,1,1,0,16.5,80,3,67.76590215
2022/10/31 01:00,1,1,1,0,16.1,78,3,62.55056195
2022/10/31 02:00,1,1,1,0,16,81,3,59.80121169
2022/10/31 03:00,1,1,1,0,15.7,81,3,60.32344496
2022/10/31 04:00,1,1,1,0,15.7,79,3,64.09601347
2022/10/31 05:00,1,1,1,0,15.7,76,3,70.82179791
2022/10/31 06:00,1,1,1,0,15.5,77,4,79.74792699
2022/10/31 07:00,1,1,1,0,15.4,77,4,89.43525082
2022/10/31 08:00,1,1,1,0,17.2,74,2,97.83862964
2022/10/31 09:00,1,1,1,0,18.4,71,2,102.8736007
2022/10/31 10:00,1,1,1,0,18.7,74,3,103.2977179
2022/10/31 11:00,1,1,1,0,18.7,74,3,99.4185556
2022/10/31 12:00,1,1,1,0,18.9,73,4,93.12436143
2022/10/31 13:00,1,1,1,0,19.4,71,5,87.09425617
2022/10/31 14:00,1,1,1,0,19.9,74,4,83.56755525
2022/10/31 15:00,1,1,1,0,19.9,77,4,83.36599013
2022/10/31 16:00,1,1,1,0,19.4,77,3,85.7206676
2022/10/31 17:00,1,1,1,0,19,81,2,88.93588014
2022/10/31 18:00,1,1,1,0,19,82,2,91.38863001
2022/10/31 19:00,1,1,1,0,18.4,85,2,92.19949729
2022/10/31 20:00,1,1,1,0,18.5,88,4,91.22746448
2022/10/31 21:00,1,1,1,0,17.9,86,8,88.58659586
2022/10/31 22:00,1,1,1,0,17.4,86,5,84.23284837
2022/10/31 23:00,1,1,1,0,17.2,85,5,78.05683964
2022/11/1 00:00,1,1,1,0,16.8,86,3,70.43907496
2022/11/1 01:00,1,1,1,0,16.5,88,4,62.76412551
2022/11/1 02:00,1,1,1,0,16,87,3,57.32595739
2022/11/1 03:00,1,1,1,0,15.7,86,4,56.46117531
2022/11/1 04:00,1,1,1,0,15.4,85,3,61.33044691
2022/11/1 05:00,1,1,1,0,15.3,86,4,71.09611237
2022/11/1 06:00,1,1,1,0,15.1,83,4,83.06287962
2022/11/1 07:00,1,1,1,0,15,82,3,93.77291236
2022/11/1 08:00,1,1,1,0,16,78,4,100.4687821
2022/11/1 09:00,1,1,1,0,16.9,76,4,102.1399836
2022/11/1 10:00,1,1,1,0,18.5,70,5,99.65773065
2022/11/1 11:00,1,1,1,0,18.1,75,7,95.05647778
2022/11/1 12:00,1,1,1,0,18.4,83,9,90.46818128
2022/11/1 13:00,1,1,1,0,18.4,86,9,87.30033182
2022/11/1 14:00,1,1,1,0,17.8,88,10,85.98217353
2022/11/1 15:00,1,1,1,0,17.9,86,7,86.21417236
2022/11/1 16:00,1,1,1,0,17.9,86,4,87.40376524
2022/11/1 17:00,1,1,1,0,17.9,86,5,88.97386288
2022/11/1 18:00,1,1,1,0,17.9,87,5,90.4217134
2022/11/1 19:00,1,1,1,0,17.9,86,5,91.21821492
2022/11/1 20:00,1,1,1,0,17.7,88,3,90.73574974
2022/11/1 21:00,1,1,1,0,17.4,89,5,88.34477611
2022/11/1 22:00,1,1,1,0,17.1,90,5,83.6858687
2022/11/1 23:00,1,1,1,0,17,88,4,76.99398932
2022/11/2 00:00,1,1,1,0,17,86,5,69.29069026
2022/11/2 01:00,1,1,1,0,16.8,87,5,62.29084111
2022/11/2 02:00,1,1,1,0,16.6,88,4,57.97910545
2022/11/2 03:00,1,1,1,0,16.6,86,5,57.953802
2022/11/2 04:00,1,1,1,0,16.2,86,7,62.76057887
2022/11/2 05:00,1,1,1,0,16.6,86,6,71.55371346
2022/11/2 06:00,1,1,1,0,16,86,5,82.27766958
2022/11/2 07:00,1,1,1,0,15.8,85,5,92.32962835
2022/11/2 08:00,1,1,1,0,16.5,85,4,99.43909539
2022/11/2 09:00,1,1,1,0,17.2,80,5,102.3974617
2022/11/2 10:00,1,1,1,0,18.4,77,2,101.3465202
2022/11/2 11:00,1,1,1,0,18.3,80,5,97.54784403
2022/11/2 12:00,1,1,1,0,18.6,82,7,92.78687614
2022/11/2 13:00,1,1,1,0,18.9,80,7,88.69795035
2022/11/2 14:00,1,1,1,0,19.2,79,8,86.27890774
2022/11/2 15:00,1,1,1,0,18.4,82,12,85.73234167
2022/11/2 16:00,1,1,1,0,18.6,82,10,86.60971059
2022/11/2 17:00,1,1,1,0,18.4,83,8,88.12187187
2022/11/2 18:00,1,1,1,0,18.2,85,5,89.44979757
2022/11/2 19:00,1,1,1,0,18.1,85,4,89.93518494
2022/11/2 20:00,1,1,1,0.5,17.7,90,10,89.12169016
2022/11/2 21:00,1,1,1,0.2,17.4,91,5,86.71254074
2022/11/2 22:00,1,1,1,0.1,17.4,90,3,82.56296679
2022/11/2 23:00,1,1,1,0.1,17.2,90,4,76.79736663
2022/11/3 00:00,1,1,1,0.1,17.2,87,4,70.02873589
2022/11/3 01:00,1,1,1,0,17,88,4,63.51983851
2022/11/3 02:00,1,1,1,0,17,87,6,59.06584459
2022/11/3 03:00,1,1,1,0,17.1,86,5,58.47960318
2022/11/3 04:00,1,1,1,0,16.7,88,6,62.80549279
2022/11/3 05:00,1,1,1,0,16.7,88,4,71.63475986
2022/11/3 06:00,1,1,1,0,16.2,89,4,82.95624656
2022/11/3 07:00,1,1,1,0,16.3,87,6,93.75477955
2022/11/3 08:00,1,1,1,0.2,16.3,84,5,101.1586828
2022/11/3 09:00,1,1,1,0,17.3,79,9,103.5883334
2022/11/3 10:00,1,1,1,0,17.8,78,6,101.3138887
2022/11/3 11:00,1,1,1,0,17.7,84,6,96.14846222
2022/11/3 12:00,1,1,1,0,18.4,86,4,90.49150146
2022/11/3 13:00,1,1,1,0,18.2,85,6,86.27946958
2022/11/3 14:00,1,1,1,0,18,84,9,84.37989454
2022/11/3 15:00,1,1,1,0,17.9,85,8,84.61974018
2022/11/3 16:00,1,1,1,0.3,17.5,86,10,86.23230394
2022/11/3 17:00,1,1,1,0.2,17.3,88,4,88.3226744
2022/11/3 18:00,1,1,1,0,17.3,88,4,90.08367597
2022/11/3 19:00,1,1,1,0,17,89,4,90.78832772
2022/11/3 20:00,1,1,1,0,17.1,85,7,89.78041212
2022/11/3 21:00,1,1,1,0,17.2,82,8,86.63250699
2022/11/3 22:00,1,1,1,0,17,80,9,81.41771877
2022/11/3 23:00,1,1,1,0,17.2,79,9,74.86965919
2022/11/4 00:00,1,1,1,0,17.2,81,8,68.25049139
2022/11/4 01:00,1,1,1,0,17.8,80,10,62.97152089
2022/11/4 02:00,1,1,1,0,18.3,79,15,60.20854661
2022/11/4 03:00,1,1,1,0,18.5,78,19,60.71984253
2022/11/4 04:00,1,1,1,0.6,17.6,84,20,64.67327078
2022/11/4 05:00,1,1,1,0.7,17.7,82,19,71.73361218
2022/11/4 06:00,1,1,1,0,17.8,79,24,80.97206125
2022/11/4 07:00,1,1,1,0,18.3,76,28,90.77017342
2022/11/4 08:00,1,1,1,0,18.5,76,26,98.99612205
2022/11/4 09:00,1,1,1,0,19.2,75,26,103.6004172
2022/11/4 10:00,1,1,1,0,19.5,72,24,103.4621539
2022/11/4 11:00,1,1,1,0,19.5,72,25,99.02962373
2022/11/4 12:00,1,1,1,9.1,17.2,94,34,92.29315931
2022/11/4 13:00,1,1,1,0,18,81,15,85.97463458
2022/11/4 14:00,1,1,1,0,18.3,68,18,82.31307986
2022/11/4 15:00,1,1,1,0,18.1,66,16,82.11770203
2022/11/4 16:00,1,1,1,0,18.2,66,13,84.61370353
2022/11/4 17:00,1,1,1,0,17.6,67,8,88.10090825
2022/11/4 18:00,1,1,1,0,16.4,71,8,90.93258961
2022/11/4 19:00,1,1,1,0,15.9,73,10,92.17074043
2022/11/4 20:00,1,1,1,0,15.4,72,9,91.58689519
2022/11/4 21:00,1,1,1,0,15.2,68,13,89.20671659
2022/11/4 22:00,1,1,1,0,15.6,71,11,84.93084347
2022/11/4 23:00,1,1,1,0,15.7,65,25,78.64739737
2022/11/5 00:00,1,1,1,0,16.1,65,38,70.78179889
2022/11/5 01:00,1,1,1,0.1,15.7,62,44,62.78607719
2022/11/5 02:00,1,1,1,0,15.7,60,43,57.01725871
2022/11/5 03:00,1,1,1,0,15.4,59,50,55.85789125
2022/11/5 04:00,1,1,1,0,15.1,57,52,60.50272433
2022/11/5 05:00,1,1,1,0,14.9,57,53,70.14878621
2022/11/5 06:00,1,1,1,0,14.9,56,55,82.13925704
2022/11/5 07:00,1,1,1,0,15.1,50,56,93.04342952
2022/11/5 08:00,1,1,1,0,14.8,53,59,100.0928467
2022/11/5 09:00,1,1,1,0,14.9,52,53,102.208538
2022/11/5 10:00,1,1,1,0,14.8,52,48,100.1432181
2022/11/5 11:00,1,1,1,0,15.4,52,31,95.80190536
2022/11/5 12:00,1,1,1,0,15.9,45,23,91.23190265
2022/11/5 13:00,1,1,1,0,16.8,44,18,87.84474498
2022/11/5 14:00,1,1,1,0,17.7,37,20,86.16859872
2022/11/5 15:00,1,1,1,0,18.1,34,21,86.05837683
2022/11/5 16:00,1,1,1,0,17.4,43,20,87.06288186
2022/11/5 17:00,1,1,1,0,16,44,16,88.66830977
2022/11/5 18:00,1,1,1,0,15.5,50,23,90.32825207
2022/11/5 19:00,1,1,1,0,15.3,51,26,91.38545217
2022/11/5 20:00,1,1,1,0,15,53,21,91.06313517
2022/11/5 21:00,1,1,1,0,14.6,51,14,88.63537912
2022/11/5 22:00,1,1,1,0,14.6,54,14,83.74700915
2022/11/5 23:00,1,1,1,0,14.2,51,14,76.73592691
2022/11/6 00:00,1,1,1,0,14,51,10,68.77464843
2022/11/6 01:00,1,1,1,0,13.7,54,12,61.70610083
2022/11/6 02:00,1,1,1,0,13.1,60,13,57.57338605
2022/11/6 03:00,1,1,1,0,13.2,59,13,57.96249026
2022/11/6 04:00,1,1,1,0,12.7,60,17,63.2936333
2022/11/6 05:00,1,1,1,0,12.5,60,12,72.52899278
2022/11/6 06:00,1,1,1,0,12.5,58,15,83.43966019
2022/11/6 07:00,1,1,1,0,13.1,52,13,93.3436429
2022/11/6 08:00,1,1,1,0,13,51,13,100.0168813
2022/11/6 09:00,1,1,1,0,14,52,9,102.3988291
2022/11/6 10:00,1,1,1,0,14.8,49,22,100.8159288
2022/11/6 11:00,1,1,1,0,15.6,46,34,96.67683817
2022/11/6 12:00,1,1,1,0,16,45,25,91.82668755
2022/11/6 13:00,1,1,1,0,16.1,38,21,87.86552717
2022/11/6 14:00,1,1,1,0,16.4,45,26,85.69638092
2022/11/6 15:00,1,1,1,0,16.2,40,22,85.4184737
2022/11/6 16:00,1,1,1,0,16,46,23,86.51481169
2022/11/6 17:00,1,1,1,0,15,44,27,88.17904494
2022/11/6 18:00,1,1,1,0,14.5,52,26,89.6132725
2022/11/6 19:00,1,1,1,0,13.9,51,28,90.1895641
2022/11/6 20:00,1,1,1,0,13.2,53,22,89.46513529
2022/11/6 21:00,1,1,1,0,13.2,57,29,87.13122483
2022/11/6 22:00,1,1,1,0,12.7,55,22,83.01643032
